word,definition
سناج,"سِناج [مفرد]: ج أَسْنِجَة وسُنُج: ; 1- أثر دُخان السِّراج على الحائط وغيره، سواد الدُّخان ""لابد للسِّراج من سِناج"". ; 2- (كم) دقائق من الكربون تتخلّف من نقص في حريق الوقود."
سناد,"سِناد [مفرد]: ; 1- مصدر ساندَ. ; 2- مجموعة روافد وعوارض لدعم جدار أو بناء يُستعاد من الأساس ""سناد جدار/ محور"". ; 3- قطعة خشب لدعم سفينة قَيْد البناء. ; 4- (حن) جنس حيوانات بريّة من فصيلة السِّناديَّات. ضخمة الجثَّة، تعيش في المناقع والأحراج الكثيفة. ; 5- (عر) اختلاف ما يُراعَى قبل الرّويّ من الحركات وحروف المدّ، وهو من عيوب القافية والشّعر."
سنادة,سِنادة [مفرد]: ; 1- مؤنَّث سِناد. ; 2- رافدة أو عارضة تسنِّد بعض أجزاء سفينة.
سنام,"سَنام [مفرد]: ج أسْنِمة: ; 1- كتلة كبيرة من الشَّحْم مُحدَّبة على ظهر البعير ""سَنام الجمل"" ; ذو السَّنامين: نوع من الجمال منها الفَلْج والفالج والدُّهامج والعصفوريّ. ; 2- أعلى كلّ شيء ""سنام المَجْد"" ; هو سَنامُ عشيرته: شريفهم. ; • وحيد السَّنام: جمل بحدبة واحدة."
سنان,"سِنان [مفرد]: ج أَسِنَّة: ; 1- نصل الرُّمح ""طعنه بالسِّنان- سِنَان الرُّمح"". ; 2- كلُّ ما يُسنّ عليه السِّكِّين وغيرُه ""سنَّ السِّكِّين على السِّنان""."
سنبك,"سُنْبُك [مفرد]: ج سَنابكُ: طرف الحافر للفرس أو الدَّابّة ""داسته سنابكُ الخيل- من هان تسحقه السَّنابكُ في متاهات العمر""."
سنبل,سنبلَ يسنبل، سَنبلةً، فهو مُسَنْبِل ; • سنبل الزَّرعُ: أخرج سُنْبُلَه.
سنبلة,"سُنْبُلة [مفرد]: ج سُنْبُلات وسنابِلُ وسُنْبُل: جزء في النَّبات يتكوّن فيه الحَبّ ""سُنْبُلة قمح/ شعير- {كَمَثَلِ حَبَّةٍ أَنْبَتَتْ سَبْعَ سَنَابِلَ فِي كُلِّ سُنْبُلَةٍ مِائَةُ حَبَّةٍ}- {فَمَا حَصَدْتُمْ فَذَرُوهُ فِي سُنْبُلِهِ إلاَّ قَلِيلاً مِمَّا تَأْكُلُونَ}"". ; • شَعَاع السُّنبُل: سَفاه؛ شوكه إذا يبس."
سنبوسك,سَنْبُوسَك/ سَنْبُوسِك [مفرد]: طعامٌ مصنوعٌ من الرُّقاق المعجون بالسَّمْن والمحشوّ باللحم المفروم وفتيت الجوز.
سنبوك,سُنْبُوك [مفرد]: ج سنابيكُ: زَوْرَق صغير.
سنة,"سَنَة [مفرد]: ج سِنون وسَنوات: ; 1- فترة من الزَّمن مُدَّتها اثنا عشر شَهْرًا ""استمرَّ العمل ثلاث سنوات- {يَوَدُّ أَحَدُهُمْ لَوْ يُعَمَّرُ أَلْفَ سَنَةٍ}- {لِتَعْلَمُوا عَدَدَ السِّنِينَ وَالْحِسَابَ}"" ; السَّنة البسيطة: يبلغ أيامها 365 يومًا- السَّنة الدِّراسيّة/ السَّنة المدرسيّة: مُدّة الدِّراسة وتمتدّ عادة من أوائل الخريف حتى أوائل الصَّيف من العام التَّالي- السَّنة الميلاديّة: السَّنة التي يبدأ عَدُّها عام ولد المسيح- رأس السَّنة: أول يوم منها- سِنون الخِصْب: فترات النّماء والازدهار. ; 2- جَدْب وقحط ""{وَلَقَدْ أَخَذْنَا ءَالَ فِرْعَوْنَ بِالسِّنِينَ وَنَقْصٍ مِنَ الثَّمَرَاتِ}"" ; أخَذهم الله بالسِّنين: أذاقهم العذاب. ; • السَّنة القمريَّة: (فك) مقدار اثنتي عشرة دورة للقمر حول الأرض، اثنا عشر شهرًا قمريًّا وهي: المحرَّم، صفر، ربيع الأول، ربيع الآخر، جُمادى الأولى، جُمادى الآخرة، رجب، شعبان، رمضان، شوَّال، ذو القعدة، ذو الحِجَّة. ; • السَّنة النَّجميَّة/ السَّنة الشَّمسيَّة/ السَّنة الفلكيَّة: (فك) الزَّمن الملازم لدوران الأرض حول الشَّمس دورة كاملة ويقدّر بـ 365 يومًا و6 ساعات و9 دقائق 9.54 ثانية من الزَّمن الشَّمسيَّ. ; • سنة ضوئيَّة: (فك) وحدة لقياس الطول تعادل المسافة التي يقطعها الضَّوء في الفراغ في سنة كاملة، وتقدَّر بـ9461 مليار كيلومتر، وتُقَاس بها المسافة بين النّجوم. ; • سنة استوائيَّة/ سنة انقلابيَّة: (فك) الزَّمن الفاصل بين مرور الشَّمس في نقطة الاعتدال الرَّبيعيّ مرّتين مُتتابعتين. ; • السَّنة الكبيسة: هي السنة الشمسيِّة التي يُضاف فيها يوم إلى شهر فبراير في كلّ أربع سنين، فيصير تسعة وعشرين يومًا، وفي السنوات الثلاث الأُخَر يكون ثمانية وعشرين، وهي السنون البسائط، وتُعرف السنة الكبيسة بصلاحيتها للقسمة على 4 دون أن يبقى باقٍ مثل سنة 1984. ; • السَّنة الماليَّة: (جر) أيّة فترة من 12 شهرًا متتاليًا تختارها شركة أو غيرها كأساس لإعداد التقارير الماليّة أو إجراء التخطيط أو وضع الميزانية. ; • السَّنة الهِجْريَّة: (فك) السَّنَة التي يبدأ عدّها عام هجرة الرَّسول صلَّى الله عليه وسلَّم من مكة إلى المدينة، السنة القمريّة، عدد شهورها اثنا عشر شهرًا تبدأ بالمحرّم وتنتهي بذي الحجّة."
سنة,سَنَة [مفرد]: ج سِنون وسَنوات: (انظر: س ن هـ - سَنَة).
سنة,"سِنَة [مفرد]: نعاس يتقدّم النَّوم، غفوة، نوم قصير ""{اللهُ لاَ إِلَهَ إلاَّ هُوَ الْحَيُّ الْقَيُّومُ لاَ تَأْخُذُهُ سِنَةٌ وَلاَ نَوْمٌ}""."
سنة,"سِنَة [مفرد]: ; 1- مصدر وسِنَ. ; 2- غفوة، نوم قصير، نعاس يتقدّم النَّوم ""دبَّت السِّنة في الجفون"". ; 3- غَفْلة ""{لاَ تَأْخُذُهُ سِنَةٌ وَلاَ نَوْمٌ}"". ; 4- (طب) حاجة إلى النَّوم عابرة لكنَّها لا تُقاوَم، وقيل حالة مرضيَّة تتميَّز بنوبات نوم قصيرة."
سنتجرام,سنتجرام [مفرد]: ج سنتجرامات: وحدة من وحدات الوزن تساوي جزءًا من مائة جزء من الجرام.
سنترال,سنترال [مفرد]: ج سنترالات: بدَّالة هاتِف.
سنتمتر,"سَنْتِمِتر [مفرد]: ج سَنْتمِتْرَات: سنتيمتر؛ وحدة لقياس الطّول تقدّر بجزء من مائة جزء من المتر، ويُرمز إليها بـ (سم) ""مربّع طول ضلعه 10سم- طُول القماش خمسةُ أمتار وثلاثون سَنْتِمِترًا""."
سنتيجرام,سنتيجرام [مفرد]: ج سنتيجرامات: وحدة من وحدات الوزن تساوي جزءًا من مائة جزء من الجرام.
سنتيلتر,سنتيلتر [مفرد]: ج سنتيلترات: وحدة قياس حجم تساوي جزءًا من مائة جزء من اللتر، وتعادل عشرة مليلترات.
سنتيمتر,سَنْتِيمتر [مفرد]: ج سَنْتِيمترات: سنتمتر؛ وحدة لقياس الطّول تُقدَّر بجزء من مائة جزء من المتر، ويرمز إليها بـ (سم).
سنجاب,"سُنْجاب/ سِنْجاب [مفرد]: ج سَناجيبُ: (حن) حيوان صغير من القوارض له ذنب طويل، كثيف الشَّعر، يُضرب به المثل في خفّة الصّعود، لونه أزرق رماديّ ""سنجاب روسيّ""."
سنجابي,سِنْجابيّ [مفرد]: اسم منسوب إلى سُنْجاب/ سِنْجاب. ; • اللَّون السِّنجابيّ: اللَّون الأزرق الرّماديّ. ; • الْتِهاب النُّخاع الشَّوكيّ السِّنجابيّ: (طب) مرض معدٍ ينتج عن الإصابة بفيروس خاصّ ويؤدِّي إلى شلل دائم للعضلات وتدمير لأعصابها وقد أمكن التَّحكّم في هذا المرض عن طريق الأمصال وأدَّى إلى نتائج طيِّبة. ; • المادَّة السِّنجابيَّة: (حي) المادّة العصبيّة للحبل الشَّوكيّ والدِّماغ والمؤلَّفة في معظمها من أجسام الخلايا.
سنجابيات,سِنْجابيَّات [جمع]: (حن) فصيلة حيوانات من رتبة القواضم تشمل السِّنْجاب والمرْموط.
سنجابية,سِنْجابيّة [مفرد]: فَرْو مصنوع من جلد السِّنجاب الروسيّ.
سنجة,سَنْجَة/ سِنْجَة [مفرد]: ج سَنَجات وسِنْجَات وسِنَج ; • سَنْجَة الميزان: ما يوزن به كالرَّطل والأُوقيَّة والكيلو جرام.
سنح,"سنَحَ/ سنَحَ لـ يَسنَح، سُنوحًا، فهو سانِح وسنيح، والمفعول مَسْنُوحٌ له ; • سنَح الشَّيءُ/ سنَح الشَّيءُ له: عرَض وظهَر، سهُل، تيسَّر وأُتيح ""سنحت الفرصةُ فلا تُضعْها- سنح لي رأي: خطر""."
سند,"سنَدَ يَسنُد، سَنْدًا، فهو سانِد، والمفعول مَسْنود ; • سنَدَ الشَّيءَ: دعَمه، جعل له عِمادًا يُعتمد عليه ""سنَد مبنًى مُتصدِّعًا- كاد العمودُ أن يقع فسندته"". ; • سنَد الشَّخصَ: أعانه، قوَّاه، أيّده ""سنَد صديقَه في محنته""."
سند,سَنْد [مفرد]: ; 1- مصدر سنَدَ. ; 2- (سق) الفرع الآخر من المزمار، يُقيم على صوت ثابت أثناء العزف، وهو الأيسر في المعتاد.
سند,"سَنَد1 [مفرد]: ج أَسْناد: ; 1- كلّ ما يُعتمد عليه ويُستند إليه ""ليس له سَنَد بعد وفاة أبيه- كان له نعم السَّند والمعين"" ; سند العائلة: مُعيلُها؛ مَنْ لا غِنى عنه للقيام بأودها. ; 2- دعامة؛ عِماد الشَّيء ومرتكَزه ""سنَدُ حائط/ عرش""."
سند,سَنَد2 [مفرد]: ج سَنَدات: ; 1- (قص) صكّ الدَّين، ورقة ماليّة مُثبتة لقرض حاصل، وللسَّنَد فائدة ثابتة ; سندات حكوميّة/ سندات عامّة: سندات تصدرها الدولة- سندات سحْب. ; 2- (قن) كلّ التزام قانونيّ يرتكز على عقد رابط. ; • السَّنَد الإِذْنيّ: (قص) وثيقة تتضمَّن التزامًا بدفع مبلغ معيَّن لإذن شخص مُعيَّن أو لحامله في تاريخ مُعيَّن. ; • سَنَد الخزينة: (قص) صكّ يثبت قرضًا أعطي للدّولة إلى أجلٍ معيّن، وتتمّ المعاملة بواسطة المصرف المركزيّ. ; • سَنَد الصَّرْف: (قص) سَنَد تُصرف رواتبُ العمّال على أساسه من البنك ويكون مُوَثَّقًا من جهة عملهم.
سند,"سَنَد3 [مفرد]: ج أَسانيدُ: (حد) رجال الحديث ورواته ""حديث قويّ السَّند""."
سند,"سنَدَ إلى يَسنُد، سُنُودًا، فهو سانِد، والمفعول مَسْنودٌ إليه ; • سنَد إلى الحائط: اعتمد عليه، واتّكأ، ركن إليه ""أحسَّ بالتَّعب فسنَد إلى شجرة""."
سندان,سَنْدان/ سِنْدان [مفرد]: ج سَنادينُ: ; 1- كتلة حديد صلب مركّزة فوق قاعدة يطرق الحدَّاد عليها الحديد ; هو بين المِطرقة والسِّندان: واقع بين أمرين كلاهما شرّ. ; 2- (شر) العُظَيْمة الثَّانية من العُظَيْمات الثَّلاث في الأذن الدَّاخليَّة وهي: الرِّكاب والسّندان والمِطرقة.
سندان,سَنْدان/ سِنْدان [مفرد]: ج سَنادينُ: (انظر: س ن د - سَنْدان/ سِنْدان).
سندب,سَنْدَب [جمع]: (نت) نبات عُشبيّ برِّيّ مائيّ من فصيلة السَّنْدبيّات ساقه شِمْراخيَّة ولون أزهاره يختلف باختلاف أنواعه.
سندرة,"سَنْدَرَة [مفرد]: مكان على سطح الحجرات في المسكن لحفظ ما لا يتمّ استعماله يوميًّا ""وضع أمتعة الشِّتاء في السَّنْدرة- احتفظ بكتبه القديمة في السَّنْدرة""."
سندس,"سُنْدُس [جمع]: نوع من الحرير أو الدِّيباج الرقيق ""ثوب سُنْدُسيّ- {وَيَلْبَسُونَ ثِيَابًا خُضْرًا مِنْ سُنْدُسٍ وَإِسْتَبْرَقٍ}""."
سندسي,"سُنْدُسيّ [مفرد]: اسم منسوب إلى سُنْدُس: مصنوع من السّندس ""ثوب سندسيّ أخضر"" ; تحيّة سندسيّة: رقيقة لطيفة."
سندل,سَنْدَل [مفرد]: ج سَنادِلُ: جَوْرب الخُفّ.
سندوتش,سندوتش [مفرد]: ج سندوتشات: سندويش؛ شطيرة.
سندويش,سَنْدَوِيش [مفرد]: ج سندويشات: سندوتش؛ شطيرة.
سنديان,سِنْدِيان [جمع]: مف سِنْديانة: (نت) بَلُّوط، وهو جنس أشجار حرجيَّة من فصيلة السنديانيّات أو البلُّوطيّات، أنواعه كثيرة معظمها أشجارٌ كبيرة أخشابها صُلبة صناعية وقشور بعضها فلِّينيّة، وأوراقها دباغيّة، وهو شجر جميل المنظر، غليظ الساق، كثير الخشب.
سنديان,سِنْدِيان [جمع]: مف سِنْديانة: (نت) بَلُّوط، جنس أشجار حرجيَّة من فصيلة السنديانيّات أو البلُّوطيّات، أنواعه كثيرة معظمها أشجارٌ كبيرة أخشابها صُلبة صناعيّة وقشور بعضها فلِّينيّة، وأوراقها دباغيّة، وهو شجر جميل المنظر، غليظ الساق، كثير الخشب.
سنسكريتي,"سَنْسِكْرِيتيّ [مفرد]: خاص بالسَّنْسِكْرِيتيَّة؛ باللغة الهنديّة القديمة ""علوم سَنْسِكْرِيتيَّة""."
سنسكريتية,سَنْسِكْرِيتيَّة [مفرد]: لغة الهند الدِّينيَّة والأدبيَّة القديمة وهي إحدى اللغات الهنديَّة الأوربيَّة.
سنط,سَنْط [جمع]: مف سَنْطة: (نت) شجر من الفصيلة القرنيّة ينمو في الأقاليم الحارّة فيه أكثر من أربعمائة نوع، أوراقه مُجنَّحة أو ساقيَّة، أزهاره عطريّة صفراء اللون تصلح للتَّزيين، يُستخرج من بعض أنواعه الصَّمغ العربيّ.
سنطور,سَنْطُور [مفرد]: (سق) سِنْطير؛ آلة من آلات الطَّرب تشبه القانون أوتارها من نحاس، يضرب عليها.
سنطير,سِنْطير [مفرد]: (سق) سَنْطُور؛ آلة من آلات الطَّرب تشبه القانون، أوتارها من نحاس، يضرب عليها.
سنفر,سنفرَ يسنفر، سنفرةً، فهو مُسنفِر، والمفعول مُسنفَر ; • سَنْفر الخشبَ: صنفره، صقَله، حكَّه بورق الزُّجاج.
سنفرة,سَنْفَرَة [مفرد]: مصدر سنفرَ. ; • السَّنْفرة: الصَّنفرة، ورقة يُغطَّى أحد وجهيها بمادّة كاشطة، وتُستعمل في صقل السُّطوح.
سنفوان,سُنْفُوان [جمع]: (نت) نبات عُشبيّ علفيّ مُعَمَّر من فصيلة القرنيَّات الفراشيَّة، جذوره قويّة تغور في الأرض، أوراقه مركَّبة.
سنقر,سُنْقُر [جمع]: (حن) سُنقُور، جنس طير من فصيلة الصَّقريّات، موطنه البلاد الباردة جميع أنواعه من الجوارح الكبيرة الجُثَّة.
سنقور,سُنْقور [جمع]: (حن) سُنقُر، جنس طير من فصيلة الصَّقريّات، موطنه البلاد الباردة جميع أنواعه من الجوارح الكبيرة الجُثَّة.
سنكري,سَنْكَريّ [مفرد]: ج سَنَاكِرة: سَمْكري، صانعُ الصَّفيح.
سنكرية,سَنْكريّة [مفرد]: سَمْكريّة، مهنة السَّنْكريّ.
سنم,سنِمَ يسنَم، سَنَمًا، فهو سَنِم ; • سنِم البعيرُ: عظُم سَنامُه. ; • سنِم الشَّيءُ: ارتفع على وجه الأرض.
سنم,سَنَم [مفرد]: مصدر سنِمَ.
سنم,سَنِم [مفرد]: مؤ سَنِمَة: صفة مشبَّهة تدلّ على الثبوت من سنِمَ.
سن,سَنّ [مفرد]: مصدر سَنَّ.
سن,"سَنَّ سَنَنْتُ، يَسُنّ، اسْنُنْ/ سُنّ، سَنًّا، فهو سانّ، والمفعول مَسْنون وسنين ; • سنَّ السِّكِّينَ ونحوَه: شحَذه، جعله حادًّا ; سنّ أسنانَه: استعدّ للهجوم. ; • سنَّ اللهُ سُنَّةً: وضعها وبيَّنها ""تختصّ اللجنةُ التَّشريعيَّة بسنِّ القوانين"". ; • سنَّ أمرًا: ; 1- بدأ بعمله وتبعه النَّاس بعد ذلك ""مَنْ سَنَّ سُنَّةً حَسَنَةً فَعُمِلَ بِهَا مِنْ بَعْدِهِ كَانَ لَهُ أَجْرُهَا وَمِثْلُ أَجْرِ مَنْ عَمِلَ بِهَا [حديث]"". ; 2- بيَّنه. ; • سنَّ الرُّمحَ: ركَّب فيه السِّنان. ; • سنَّ أسنانَه: ساكها بالسِّواك وعالجها."
سنن,"سَنَن [مفرد]: سُنَّة، طريقة ومثال ""بنوا بيوتَهم على سنن واحد""."
سن,"سِنّ [مفرد]: ج أسنان وأَسُنّ، جج أَسِنَّة: ; 1- (شر) قطعة من العظم تنبت في الفم، تتكوّن من لبّ ليّن محاط بطبقة صلبة من العاجين (عاج الأسنان) المغطاة بالمينا عند القمَّة، تُستخدم لتقطيع ومضغ الطَّعام ""طقم/ طبيب/ فُرشة أسنان- معجون أسنان: مستحضر لتنظيفها- {وَالسِّنَّ بِالسِّنِّ وَالْجُرُوحَ قِصَاصٌ}"" ; أسنان جانبيَّة: أسنان نابتة من عظم الفكّ- أسنان دائمة: أسنان مُستديمة تنبت بعد سقوط الأسنان اللبنيّة- أسنان لَبَنيَّة: أسنان الطِّفل الأولى- السِّنّ بالسِّنّ: مبادلة الإساءة بمثلها- تاج السِّنّ: الجزء المغطَّى بالمينا والبارز فوق اللِّثة- سِنّ الفيل: العاج- سوّك أسنانه: فركها بالعود ونظّفها من رواسب الطعام- صرير الأسنان: صوتها إذا شُدَّ بعضُها على بعض- ضاحك السِّنِّ: دائم الابتسام، مرِح مبتهج- كزّ على أسنانه: استشاط غضبًا- وجع الأسنان: ألم يصيب الأسنان أو المناطق القريبة منها. ; 2- كلُّ جزءٍ مُحدَّدٍ على هيئة السِّنّ، طرف مدبّب ""أسنان المشط/ المنشار/ المفتاح"" ; كأسنان المشط: مُتساوون. ; 3- عُمْر ""رجل كبير السِّنّ- تزوَّج في سِنّ مبكِّر/ مبكِّرة"" ; باعتباره أكبرهُم سِنًّا: بصفته أكبر سِنًّا- سِنّ البُلوغ/ سِنّ الرُّشد/ سِنّ النّضوج: العمر الذي يدرك فيه المرءُ بلوغَه، سنّ المراهقة- سِنّ التَّقاعد: السِّن الذي يُحال فيها الموظَّف إلى المعاش- سِنّ الحداثة/ سِنّ القصور: سِنّ الطفولة وما قبل سن الرُّشد- سِنّ المدرسة: السِّنّ التي تُعتبر مناسبة لإلحاق الطِّفل بالمدرسة- سِنّ المعاش: السِّنّ التي يُحال فيها الموظّف إلى المعاش- سِنّ قانونيَّة: بلوغ السِّنّ التي يُسمح فيها للمواطن بممارسة كافّة حقوقه الخاصَّة والدّستوريَّة- طعَن في السِّن/ تقدّمت به السِّنُّ: شاخ وهرم. ; 4- تِرْب ""خالِد سِنُّ عَلِيّ"". ; • مينا الأسنان: (حي، شر) الكسوة البيضاء الصلْدة التي تغطي أسنان الثدييَّات وكثير من الفقاريّات الأخرى. ; • سِنّ اليَأْس: السِّنّ التي ينقطع فيها دم الحيض عن المرأة فتعقم، وعادة ما تكون بين الخامسة والأربعين والخمسين."
سنارة,سِنَّارة [مفرد]: ج سِنَّارات وسَنانيرُ: حديدة معقوفة يُصاد بها السَّمك.
سنان,"سَنَّان [مفرد]: مَن يقوم بالسَّنّ ""سنّان سكاكين""."
سنة,"سُنَّة [مفرد]: ج سُنَن: ; 1- طريقة، نهج، تصرُّف يتَّبعه أناسٌ من جماعة أو منطقة معيّنة ""اتَّبع سُنَّة أستاذه في البحث"" ; جاء بالحديث على سُنَّته: على وجهه- سُنَّة الطَّبيعة: قانونُها وناموسُها. ; 2- سيرة حميدةً كانت أم ذميمة ""{وَمَا مَنَعَ النَّاسَ أَنْ يُؤْمِنُوا إِذْ جَاءَهُمُ الْهُدَى وَيَسْتَغْفِرُوا رَبَّهُمْ إلاَّ أَنْ تَأْتِيَهُمْ سُنَّةُ الأَوَّلِينَ}"". ; 3- حُكم الله في خَلْقه ""{وَلَنْ تَجِدَ لِسُنَّةِ اللهِ تَبْدِيلاً}"". ; 4- (حد) ما يُنسب إلى النَّبيّ صلّى الله عليه وسلّم من قولٍ أو فعلٍ أو تقرير ""عَلَيْكُمْ بِسُنَّتِي [حديث]"". ; 5- (فق) عملٌ محمود في الدِّين ليس فَرْضًا أو واجبًا، يُثاب فاعله ولا يُعاقب تاركه ""صيام يَومَيْ الإثنين والخميس من كلّ أسبوع سُنَّة"". ; • أهل السُّنَّة: ; 1- (سف، فق) السَّلف الصَّالح، العاملون بالكتاب والسُّنَّة، يقابلهم أهل البدعة. ; 2- (سف، فق) القائلون بخلافة أبي بكر وعمر عن استحقاق، يقابلهم الشِّيعة والفرق الأخرى."
سند,"سنَّدَ يسنِّد، تسنيدًا، فهو مُسنِّد، والمفعول مُسَنَّد ; • سنَّد شيئًا: سنَده، وثّقه، دعَّمه، جعل له عِمادًا يرتكز عليه ""سنَّد حائطًا/ شجرةً- {كَأَنَّهُمْ خُشُبٌ مُسَنَّدَةٌ}""."
سنم,"سنَّمَ يسنِّم، تسْنِيمًا، فهو مُسَنِّم، والمفعول مُسَنَّم ; • سنَّم الكلأُ البعيرَ: أسنمه، عظَّم سَنَامَه. ; • سنَّم فلانٌ الشَّيءَ: رفعه وعلاّه عن وجه الأرض كالسَّنام ولم يسطِّحه ""سنّم القَبْرَ"" ; المَجْدُ المسَنَّم: الشَّرف الرَّفيع العظيم."
سنن,"سنَّنَ يسنّن، تسنينًا، فهو مُسَنِّن، والمفعول مُسَنَّن (للمتعدِّي) ; • سنَّنَ الطِّفلُ: نبتت أسنانُه. ; • سنَّنَ الرَّجلَ: قدَّر له عُمْرًا بالتَّخمين. ; • سنَّنَ الرُّمحَ: ركّب فيه السِّنان. ; • سنَّنَ الشَّيءَ: جعل له ما يُشبه الأسنان كالمِنْشار ونحوه ""سنَّن ورقةً/ مفتاحًا"". ; • سنَّنَ السِّكِّينَ: أحدّه وشحَذه، جعله حادًّا."
سنور,"سِنَّوْر [مفرد]: ج سَنانيرُ: (حن) قِطّ، هرّ، حيوان أليف من الفصيلة السِّنَّوريّة متعدِّد الأنواع يصطاد الفئران ""سِنَّوْر الجبل: قطّ برِّيّ""."
سنور,سِنَّوْر [مفرد]: ج سَنانيرُ: (انظر: س ن ر - سِنَّوْر).
سنوريات,سِنَّوْريّات [جمع]: (حن) فصيلة حيوانات من رتبة اللواحم تشمل السِّنَّوْر والأسد والنَّمر وغيرها.
سنوريات,سِنَّوْريَّات [جمع]: (انظر: س ن ر - سِنَّوْريّات).
سنى,"سنَّى يُسنِّي، سَنِّ، تَسْنِيَةً، فهو مُسَنٍّ، والمفعول مُسَنًّى ; • سنَّى الأمرَ/ سنَّى له الأمرَ: سهَّله ويسَّره ""يسنِّي اللهُ الرِّزقَ لعباده""."
سني,سُنِّيّ [مفرد]: اسم منسوب إلى سُنَّة: مُتَّبِع مذهب أهل السُّنَّة، يقابله شِيعيّ أو بدعيّ.
سنية,سُنِّيَّة [مفرد]: ; 1- اسم مؤنَّث منسوب إلى سُنَّة. ; 2- أهل السُّنَّة، أو مذهبُهم.
سنوح,سُنُوح [مفرد]: مصدر سنَحَ/ سنَحَ لـ.
سنود,سُنود [مفرد]: مصدر سنَدَ إلى.
سنون,سَنُون [مفرد]: ما يُسَنّ به من دواء لتقوية الأسنان وتنظيفها.
سنوي,"سَنَويّ [مفرد]: اسم منسوب إلى سَنَة: ما يتمّ مرَّةً واحدةً في السَّنة ""دخل/ قِسْط سنويّ- مكافأة سنويَّة- اجتماع نصف سنويّ"" ; النَّبات السَّنويّ: كلّ نبات يُزهر في السَّنة التي ينبت فيها ثم يذبل ويموت عقب الإثمار- سنويًّا: كلّ سنة، في السَّنة الواحدة- نِصْف سَنَويّ: ما يحدث أو يصدر مرّتين في السَّنة."
سنوية,"سَنَوِيَّة [مفرد]: مصدر صناعيّ من سَنَة: حالة ما هو سنويّ ""سنويَّة الميزانيَّة""."
سني,سنِيَ/ سنِيَ إلى يَسْنَى، اسْنَ، سَنًا وسَنَاءً، فهو سَنِيّ، والمفعول مَسْنِيٌّ إليه ; • سَنِيَ البرقُ: سَنَا؛ أضاء. ; • سَنِيَ إلى المعالي: سنا؛ علا وارتفع وارتقى.
سنيح,سَنيح [مفرد]: ج سُنُح: صفة مشبَّهة تدلّ على الثبوت من سنَحَ/ سنَحَ لـ.
سنين,سَنِين [مفرد]: صفة ثابتة للمفعول من سَنَّ: مسنون مشحوذ.
سني,سَنِيّ [مفرد]: مؤ سَنِيَّة: صفة مشبَّهة تدلّ على الثبوت من سنا/ سنا إلى وسنِيَ/ سنِيَ إلى: مضيء لامع.
سها,سُهَا [مفرد]: (فك) كوكب صغير خفيّ الضَّوء في بنات نعش الكبرى أو الصُّغرى في الدُّبِّ الأكبر، كان النَّاس يمتحنون به أبصارَهم ; أُريها السُّها وتُريني القمر [مثل]: يُضرب لمن يُسأل عن شيء فيجيب جوابًا بعيدًا.
سها,"سها إلى/ سها عن/ سها في يَسهُو، اسْهُ، سَهْوًا وسُهُوًّا وسَهْوةً، فهو ساهٍ، والمفعول مَسْهوٌّ إليه ; • سها إليه: نظر ساكن الطَّرْفِ إليه ""يَسْهُو المحبُّ إلى محبوبه"". ; • سها عنه/ سها فيه: نسِيه، غفَل عنه ""سها في الصَّلاة: نسي شيئًا منها- سها عن الصَّلاة: تركها ولم يُصَلِّ- تلميذ ساهٍ: غافل، ناسٍ، غير منتبه، شارد الذِّهن، مشتَّت- {فَوَيْلٌ لِلْمُصَلِّينَ. الَّذِينَ هُمْ عَنْ صَلاَتِهِمْ سَاهُونَ}"" ; سقط سَهْوًا: نُسِيَ ذِكرُه."
سهاد,سُهاد [مفرد]: مصدر سهِدَ.
سهام,سُهَام [مفرد]: مصدر سهَمَ1.
سهد,"سهِدَ يَسهَد، سَهَدًا وسُهْدًا وسُهَادًا، فهو ساهد وسَهِد ; • سهِد المريضُ: أرِق، ولم يستطع النَّوْم ""سهِد الطَّالبُ/ الباحثُ/ المُحبّ- أرقتُ وما هذا السُّهادُ المؤَرِّقُ ... وما بي من سُقمٍ وما بي مَعْشَقُ"" ; كحَّل السُّهادُ عينيه: أرق وسهِر وذهَب عنه النّوم."
سهد,سَهَد [مفرد]: مصدر سهِدَ.
سهد,سَهِد [مفرد]: صفة مشبَّهة تدلّ على الثبوت من سهِدَ.
سهد,سُهْد [مفرد]: مصدر سهِدَ.
سهد,"سُهُد [مفرد]: مؤ سُهُد: ; 1- صيغة مبالغة من سهِدَ: كثير السُّهاد ""رجلٌ/ امرأة سُهُد"". ; 2- حَذِرٌ، يَقِظٌ ""حارسٌ سُهُد""."
سهر,"سهَر [مفرد]: ; 1- مصدر سهِرَ/ سهِرَ على. ; 2- سُهاد، أَرَق ; غلبه السَّهَرُ: أَرِقَ. ; 3- مُراقبة متواصلة بلا فتور ""ضاعف السَّهَر""."
سهر,"سهِرَ/ سهِرَ على يَسهَر، سَهَرًا، فهو ساهِر وسَهْرانُ/ سَهْرانٌ، والمفعول مَسْهورٌ عليه ; • سهِر حتى الفجر: ; 1- ظلّ مُستيقظًا، لم ينم ""سهِر ليالي يُراقب النُّجومَ- من طلب العلا سهر الليالي"" ; سهِر البرقُ: بات يلمع- فلانٌ أسهرُ من النَّجم: كثير السَّهَر. ; 2- أرِق ""سهِر من غلبة الدّيْن"". ; • سهِر على راحتِه: راقبه؛ راعاه؛ حافظ عليه ""سهِر على تطبيق القانون- سهِِر على احتياجات المجتمع""."
